,0
4141,84.0
4142,57.62
4143,18.75
4144,86.38
4145,30.88
4146,14.88
4147,50.12
4148,92.25
4149,71.38
4150,11.25
4151,54.25
4152,56.62
4153,84.62
4154,6.75
4155,48.0
4156,57.38
4157,35.0
4158,63.25
4159,54.0
4160,46.0
4161,6.5
4162,83.12
4163,40.0
4164,50.5
4165,5.62
4166,0.62
4167,62.0
4168,97.88
4169,1.88
4170,66.38
4171,56.25
4172,62.88
4173,11.75
4174,10.62
4175,11.0
4176,16.0
4177,72.0
4178,62.62
4179,69.25
4180,21.75
4181,98.5
4182,13.38
4183,73.5
4184,6.12
4185,91.5
4186,19.5
4187,88.62
4188,92.25
4189,30.62
4190,87.88
4191,33.5
4192,38.88
4193,54.12
4194,31.38
4195,46.38
4196,6.75
4197,28.25
4198,67.5
4199,7.75
4200,28.12
4201,91.88
4202,68.75
4203,42.0
4204,37.75
4205,35.62
4206,84.12
4207,2.5
4208,93.25
4209,74.5
4210,64.38
4211,8.62
4212,15.38
4213,25.12
4214,10.38
4215,89.88
4216,6.25
4217,86.88
4218,11.12
4219,50.12
4220,6.12
4221,19.12
4222,37.12
4223,32.75
4224,35.25
4225,75.12
4226,79.5
4227,13.25
4228,13.88
4229,78.0
4230,24.0
4231,2.0
4232,74.5
4233,55.5
4234,36.12
4235,41.38
4236,31.75
4237,13.12
4238,25.38
4239,59.62
4240,97.0
4241,68.5
4242,32.88
4243,62.12
4244,94.25
4245,2.62
4246,25.38
4247,51.75
4248,67.5
4249,17.5
4250,92.5
4251,83.12
4252,81.88
4253,36.38
4254,18.75
4255,18.5
4256,81.12
4257,31.88
4258,67.38
4259,17.38
4260,12.75
4261,60.88
4262,90.75
4263,88.62
4264,69.62
4265,1.62
4266,94.5
4267,98.88
4268,64.62
4269,88.62
4270,82.75
4271,16.12
4272,73.75
4273,6.25
4274,98.75
4275,54.88
4276,99.25
4277,43.12
4278,96.0
4279,24.62
4280,26.88
4281,18.5
4282,43.12
4283,38.12
4284,0.25
4285,30.62
4286,21.25
4287,89.0
4288,63.0
4289,4.38
4290,32.38
4291,82.25
4292,42.0
4293,72.62
4294,46.75
4295,12.5
4296,61.12
4297,95.5
4298,65.25
4299,61.25
4300,54.88
4301,4.75
4302,76.5
4303,85.0
4304,36.5
4305,4.62
4306,92.12
4307,46.25
4308,36.5
4309,21.88
4310,81.88
4311,7.75
4312,20.25
4313,36.25
4314,68.75
4315,10.88
4316,70.0
4317,88.75
4318,3.5
4319,22.25
4320,32.5
4321,32.62
4322,26.75
4323,8.88
4324,24.38
4325,30.5
4326,43.62
4327,52.62
4328,35.0
4329,44.88
4330,55.12
4331,2.5
4332,12.75
4333,3.5
4334,27.12
4335,22.12
4336,6.62
4337,0.12
4338,3.62
4339,79.0
4340,97.0
4341,1.62
4342,91.25
4343,18.0
4344,66.25
4345,77.5
4346,70.75
4347,71.0
4348,42.12
4349,64.0
4350,29.5
4351,79.75
4352,20.62
4353,17.25
4354,17.12
4355,77.12
4356,60.0
4357,38.0
4358,25.5
4359,14.75
4360,31.38
4361,31.5
4362,70.62
4363,0.62
4364,19.25
4365,12.12
4366,82.5
4367,53.88
4368,82.62
4369,66.0
4370,55.62
4371,66.38
4372,94.38
4373,44.88
4374,22.12
4375,94.62
4376,64.5
4377,3.0
4378,10.0
4379,3.0
4380,23.0
4381,66.25
4382,74.5
4383,18.12
4384,95.38
4385,86.0
4386,74.88
4387,46.62
4388,23.25
4389,96.62
4390,90.38
4391,55.25
4392,6.25
4393,46.25
4394,80.62
4395,94.25
4396,45.25
4397,95.0
4398,86.75
4399,33.5
4400,44.88
4401,43.62
4402,12.12
4403,41.75
4404,2.38
4405,39.0
4406,71.12
4407,12.12
4408,29.5
4409,70.0
4410,43.62
4411,76.25
4412,89.62
4413,59.38
4414,14.0
4415,77.25
4416,80.12
4417,56.5
4418,41.25
4419,64.38
4420,92.12
4421,56.75
4422,59.0
4423,39.75
4424,21.88
4425,40.75
4426,45.75
4427,85.0
4428,37.0
4429,59.5
4430,68.25
4431,51.5
4432,71.5
4433,71.62
4434,72.75
4435,22.88
4436,27.0
4437,76.5
4438,66.5
4439,65.38
4440,16.12
4441,90.5
4442,51.25
4443,32.25
4444,44.12
4445,77.62
4446,79.5
4447,79.38
4448,84.75
4449,95.12
4450,62.62
4451,67.12
4452,32.25
4453,76.88
4454,72.25
4455,6.75
4456,69.38
4457,92.0
4458,79.75
4459,91.38
4460,23.88
4461,4.5
4462,97.12
4463,68.25
4464,91.38
4465,22.25
4466,57.62
4467,85.88
4468,89.38
4469,24.25
4470,0.62
4471,46.75
4472,12.75
4473,86.12
4474,91.25
4475,82.62
4476,53.25
4477,80.62
4478,67.88
4479,10.12
4480,86.62
4481,79.38
4482,62.12
4483,87.62
4484,78.0
4485,89.88
4486,83.5
4487,89.62
4488,76.0
4489,2.75
4490,82.38
4491,21.88
4492,60.38
4493,96.38
4494,9.25
4495,60.5
4496,75.75
4497,96.75
4498,36.38
4499,51.12
4500,59.5
4501,76.38
4502,69.0
4503,82.5
4504,67.25
4505,93.62
4506,67.25
4507,33.5
4508,12.62
4509,66.5
4510,24.0
4511,9.38
4512,26.0
4513,58.38
4514,38.12
4515,41.12
4516,9.5
4517,77.0
4518,96.75
4519,54.38
4520,58.38
4521,81.0
4522,88.62
4523,1.25
4524,84.62
4525,40.0
4526,85.25
4527,67.5
4528,67.5
4529,69.75
4530,80.5
4531,71.12
4532,6.38
4533,14.0
4534,47.5
4535,82.5
4536,1.75
4537,45.25
4538,25.75
4539,89.62
4540,99.75
4541,55.62
4542,84.38
4543,58.0
4544,18.0
4545,57.5
4546,18.0
4547,96.38
4548,50.5
4549,92.38
4550,17.88
4551,34.75
4552,45.25
4553,79.5
4554,89.5
4555,48.62
4556,40.12
4557,76.25
4558,73.75
4559,12.62
4560,5.25
4561,91.38
4562,94.12
4563,86.0
4564,53.25
4565,26.5
4566,46.75
4567,88.62
4568,28.75
4569,3.0
4570,75.88
4571,52.62
4572,17.88
4573,15.12
4574,97.0
4575,47.88
4576,21.75
4577,87.0
4578,73.0
4579,36.38
4580,88.5
4581,73.62
4582,96.25
4583,61.75
4584,63.88
4585,39.12
4586,15.88
4587,80.62
4588,57.38
4589,48.88
4590,87.88
4591,27.12
4592,81.12
4593,22.0
4594,69.5
4595,57.75
4596,30.88
4597,46.88
4598,21.62
4599,41.5
4600,38.5
4601,35.62
4602,84.25
4603,23.12
4604,77.88
4605,84.75
4606,71.0
4607,31.75
4608,88.38
4609,1.5
4610,52.62
4611,69.75
4612,97.25
4613,25.88
4614,51.12
4615,81.75
4616,92.5
4617,57.38
4618,69.62
4619,11.62
4620,91.0
4621,46.62
4622,13.88
4623,8.12
4624,58.12
4625,79.88
4626,39.62
4627,93.5
4628,80.25
4629,16.62
4630,52.62
4631,28.12
4632,33.0
4633,2.88
4634,2.38
4635,34.88
4636,85.88
4637,30.38
4638,3.12
4639,83.88
4640,58.38
4641,38.38
4642,10.75
4643,70.0
4644,88.25
4645,33.25
4646,53.75
4647,34.0
4648,79.0
4649,73.25
4650,78.88
4651,87.5
4652,73.0
4653,14.5
4654,93.62
4655,52.12
4656,35.25
4657,42.38
4658,13.5
4659,75.12
4660,69.38
4661,14.25
4662,63.12
4663,70.62
4664,36.38
4665,32.75
4666,40.5
4667,5.62
4668,56.62
4669,97.5
4670,34.25
4671,87.38
4672,33.25
4673,8.25
4674,98.38
4675,63.38
4676,58.25
4677,51.12
4678,13.0
4679,90.88
4680,3.0
4681,69.75
4682,59.62
4683,70.5
4684,51.38
4685,80.62
4686,51.38
4687,9.62
4688,45.12
4689,72.25
4690,10.75
4691,16.5
4692,81.38
4693,63.88
4694,55.0
4695,81.88
4696,18.12
4697,28.25
4698,39.12
4699,93.62
4700,9.0
4701,42.38
4702,69.88
4703,31.0
4704,20.88
4705,70.38
4706,96.25
4707,70.25
4708,33.75
4709,69.0
4710,71.0
4711,39.5
4712,27.0
4713,98.12
4714,84.75
4715,41.12
4716,72.75
4717,5.62
4718,56.25
4719,45.25
4720,25.38
4721,28.0
4722,15.62
4723,4.88
4724,4.88
4725,93.5
4726,81.0
4727,9.38
4728,90.88
4729,71.12
4730,50.75
4731,10.0
4732,34.0
4733,69.0
4734,1.88
4735,37.0
4736,84.25
4737,37.0
4738,51.62
4739,17.38
4740,43.62
4741,89.0
4742,54.75
4743,48.88
4744,8.25
4745,44.25
4746,66.38
4747,55.12
4748,12.62
4749,39.5
4750,43.12
4751,0.38
4752,52.38
4753,46.0
4754,50.62
4755,38.5
4756,54.12
4757,86.25
4758,7.5
4759,66.38
4760,61.25
4761,7.38
4762,56.0
4763,59.62
4764,70.12
4765,8.38
4766,98.75
4767,19.25
4768,10.5
4769,83.62
4770,79.38
4771,39.38
4772,83.38
4773,72.88
4774,69.62
4775,48.0
4776,1.12
4777,88.38
4778,46.25
4779,2.5
4780,89.38
4781,86.38
4782,31.88
4783,68.0
4784,86.25
4785,68.5
4786,37.75
4787,17.5
4788,36.0
4789,5.5
4790,20.88
4791,53.38
4792,15.88
4793,84.62
4794,83.12
4795,27.38
4796,41.12
4797,43.75
4798,25.5
4799,66.62
4800,73.38
4801,92.0
4802,98.62
4803,28.62
4804,81.12
4805,11.75
4806,23.88
4807,83.75
4808,2.0
4809,26.38
4810,45.0
4811,43.62
4812,50.75
4813,12.12
4814,67.25
4815,51.0
4816,85.62
4817,85.0
4818,62.88
4819,0.38
4820,88.25
4821,77.38
4822,63.38
4823,45.0
4824,88.0
4825,78.0
4826,63.38
4827,62.75
4828,35.88
4829,19.62
4830,99.12
4831,33.62
4832,79.0
4833,38.75
4834,23.88
4835,51.25
4836,72.38
4837,42.38
4838,17.0
4839,70.62
4840,63.12
4841,59.88
4842,27.0
4843,85.38
4844,12.75
4845,58.12
4846,62.88
4847,54.12
4848,86.38
4849,82.5
4850,43.75
4851,59.0
4852,36.5
4853,16.62
4854,60.5
4855,8.75
4856,58.25
4857,76.62
4858,94.0
4859,31.0
4860,75.25
4861,62.12
4862,7.62
4863,15.25
4864,82.0
4865,0.0
4866,37.25
4867,17.25
4868,16.12
4869,31.62
4870,16.75
4871,58.25
4872,56.88
4873,65.62
4874,81.25
4875,11.0
4876,82.5
4877,88.62
4878,12.75
4879,77.0
4880,62.12
4881,96.62
4882,56.62
4883,45.88
4884,6.62
4885,58.5
4886,82.25
4887,62.38
4888,54.25
4889,68.88
4890,82.62
4891,11.5
4892,53.75
4893,42.25
4894,18.75
4895,46.25
4896,75.38
4897,30.25
4898,95.12
4899,29.38
4900,62.0
4901,58.25
4902,30.25
4903,75.75
4904,21.5
4905,39.0
4906,76.12
4907,52.38
4908,56.25
4909,63.75
4910,55.88
4911,73.0
4912,69.5
4913,53.62
4914,69.75
4915,77.75
4916,90.75
4917,71.5
4918,27.62
4919,78.75
4920,43.25
4921,64.75
4922,89.75
4923,63.5
4924,3.62
4925,70.25
4926,8.5
4927,71.38
4928,67.38
4929,99.12
4930,42.38
4931,61.38
4932,98.75
4933,27.38
4934,37.62
4935,93.75
4936,37.12
4937,77.75
4938,62.88
4939,89.0
4940,63.0
4941,43.0
4942,52.62
4943,69.5
4944,50.5
4945,51.5
4946,86.0
4947,50.12
4948,93.12
4949,43.88
4950,82.38
4951,57.62
4952,17.25
4953,24.88
4954,21.38
4955,41.5
4956,81.38
4957,51.25
4958,59.88
4959,41.88
4960,8.25
4961,64.5
4962,68.12
4963,60.5
4964,68.38
4965,42.12
4966,49.38
4967,59.5
4968,17.62
4969,38.75
4970,57.12
4971,13.12
4972,6.62
4973,39.75
4974,34.38
4975,15.12
4976,52.62
4977,35.38
4978,82.38
4979,2.62
4980,29.0
4981,66.75
4982,78.88
4983,33.0
4984,79.88
4985,64.5
4986,35.75
4987,98.12
4988,83.0
4989,34.62
4990,59.25
4991,71.25
4992,97.25
4993,57.38
4994,81.38
4995,34.25
4996,7.38
4997,64.0
4998,45.38
4999,25.62
5000,20.75
5001,72.75
5002,0.38
5003,60.12
5004,23.0
5005,91.75
5006,80.62
5007,5.0
5008,75.38
5009,91.12
5010,9.12
5011,41.12
5012,74.38
5013,90.38
5014,91.5
5015,68.88
5016,36.12
5017,52.5
5018,97.25
5019,31.12
5020,67.88
5021,44.12
5022,39.75
5023,54.25
5024,7.0
5025,38.5
5026,72.62
5027,90.88
5028,17.25
5029,50.5
5030,7.88
5031,12.12
5032,74.88
5033,52.75
5034,74.88
5035,84.88
5036,96.88
5037,11.12
5038,79.75
5039,13.12
5040,80.38
5041,69.62
5042,54.0
5043,4.25
5044,48.5
5045,57.5
5046,19.25
5047,75.12
5048,79.5
5049,45.88
5050,92.5
5051,57.88
5052,16.62
5053,48.0
5054,34.62
5055,35.62
5056,23.75
5057,85.38
5058,70.5
5059,88.38
5060,75.62
5061,19.75
5062,43.5
5063,86.25
5064,81.0
5065,53.62
5066,96.38
5067,47.62
5068,41.62
5069,81.25
5070,51.0
5071,4.62
5072,46.38
5073,98.62
5074,26.25
5075,60.0
5076,89.12
5077,66.75
5078,51.12
5079,60.62
5080,87.62
5081,55.25
5082,81.12
5083,93.38
5084,13.88
5085,1.0
5086,70.62
5087,65.38
5088,59.25
5089,14.12
5090,25.25
5091,56.0
5092,55.75
5093,71.75
5094,18.5
5095,51.0
5096,16.75
5097,30.38
5098,98.25
5099,30.38
5100,82.5
5101,73.12
5102,79.75
5103,44.62
5104,1.5
5105,73.88
5106,54.38
5107,71.62
5108,88.75
5109,32.62
5110,0.0
5111,90.38
5112,60.25
5113,97.12
5114,19.5
5115,7.12
5116,79.25
5117,51.5
5118,97.0
5119,66.5
5120,59.88
5121,25.25
5122,91.0
5123,44.5
5124,57.5
5125,54.75
5126,11.5
5127,47.62
5128,71.12
5129,23.75
5130,48.38
5131,21.25
5132,96.0
5133,66.88
5134,48.5
5135,52.62
5136,22.12
5137,50.0
5138,88.38
5139,26.75
5140,84.0
5141,75.88
5142,59.0
5143,60.88
5144,70.25
5145,81.12
5146,53.12
5147,55.62
5148,59.12
5149,49.0
5150,52.88
5151,65.0
5152,56.62
5153,70.12
5154,67.5
5155,74.88
5156,35.12
5157,38.38
5158,67.38
5159,46.12
5160,60.0
5161,56.0
5162,55.5
5163,37.0
5164,47.62
5165,27.38
5166,2.12
5167,48.88
5168,71.38
5169,89.12
5170,6.5
5171,46.5
5172,99.5
5173,66.75
5174,91.75
5175,49.25
5176,70.12
5177,3.25
5178,54.75
5179,50.0
5180,41.25
5181,95.38
5182,98.5
5183,56.62
5184,95.88
5185,49.12
5186,38.88
5187,51.88
5188,63.0
5189,13.5
5190,1.75
5191,75.62
5192,29.12
5193,55.38
5194,69.75
5195,51.75
5196,26.12
5197,32.62
5198,70.88
5199,14.75
5200,68.88
5201,70.75
5202,67.38
5203,94.25
5204,22.0
5205,79.5
5206,72.88
5207,99.75
5208,48.25
5209,55.88
5210,37.12
5211,74.62
5212,99.5
5213,71.88
5214,9.5
5215,96.62
5216,88.5
5217,40.75
5218,45.25
5219,54.25
5220,35.75
5221,87.62
5222,10.0
5223,54.0
5224,50.0
5225,72.88
5226,22.38
5227,36.62
5228,34.5
5229,2.38
5230,59.12
5231,49.38
5232,33.25
5233,72.25
5234,60.62
5235,51.62
5236,50.5
5237,78.25
5238,48.88
5239,55.88
5240,14.38
5241,48.88
5242,28.88
5243,90.5
5244,40.0
5245,38.75
5246,93.5
5247,80.62
5248,99.38
5249,63.88
5250,37.75
5251,98.62
5252,50.5
5253,64.0
5254,0.5
5255,65.12
5256,88.0
5257,24.12
5258,43.0
5259,65.25
5260,5.0
5261,93.75
5262,48.5
5263,94.25
5264,36.88
5265,58.38
5266,60.38
5267,93.25
5268,89.62
5269,84.75
5270,34.0
5271,81.38
5272,76.12
5273,96.38
5274,3.0
5275,62.88
5276,62.5
5277,50.38
5278,69.88
5279,31.25
5280,48.75
5281,26.25
5282,7.88
5283,18.38
5284,69.0
5285,53.25
5286,55.12
5287,43.25
5288,88.25
5289,27.0
5290,47.25
5291,8.38
5292,22.38
5293,16.62
5294,18.0
5295,23.62
5296,47.38
5297,49.38
5298,79.5
5299,65.0
5300,77.5
5301,27.88
5302,18.25
5303,56.0
5304,50.75
5305,15.38
5306,99.62
5307,46.62
5308,73.0
5309,98.88
5310,76.38
5311,76.12
5312,65.5
5313,42.38
5314,32.62
5315,83.5
5316,59.25
5317,23.0
5318,45.38
5319,69.38
5320,43.12
5321,87.12
5322,76.12
5323,39.62
5324,61.0
5325,60.0
5326,81.38
5327,93.0
5328,68.0
5329,13.12
5330,23.62
5331,68.88
5332,87.88
5333,98.38
5334,96.62
5335,2.75
5336,32.75
5337,52.5
5338,58.0
5339,59.5
5340,46.0
5341,34.38
5342,39.62
5343,31.88
5344,57.62
5345,49.75
5346,81.75
5347,31.25
5348,79.0
5349,53.38
5350,37.25
5351,57.75
5352,38.5
5353,56.62
5354,65.12
5355,73.38
5356,84.88
5357,81.75
5358,41.38
5359,53.12
5360,51.0
5361,26.88
5362,37.25
5363,25.88
5364,81.12
5365,10.38
5366,80.5
5367,38.25
5368,36.75
5369,91.62
5370,24.25
5371,20.5
5372,6.75
5373,40.88
5374,98.75
5375,19.5
5376,91.75
5377,50.88
5378,33.5
5379,27.12
5380,25.5
5381,76.5
5382,4.5
5383,66.62
5384,50.75
5385,46.25
5386,65.5
5387,90.25
5388,50.75
5389,23.75
5390,55.75
5391,84.0
5392,26.25
5393,45.38
5394,64.88
5395,42.62
5396,62.75
5397,96.62
5398,71.0
5399,39.88
5400,0.12
5401,60.0
5402,79.5
5403,30.5
5404,34.25
5405,24.75
5406,78.25
5407,22.75
5408,19.0
5409,90.38
5410,26.38
5411,76.62
5412,97.5
5413,5.88
5414,94.38
5415,53.75
5416,96.25
5417,48.88
5418,44.25
5419,89.62
5420,25.12
5421,79.25
5422,98.88
5423,73.62
5424,29.12
5425,91.38
5426,0.25
5427,57.0
5428,44.25
5429,93.38
5430,58.25
5431,5.0
5432,5.75
5433,24.12
5434,12.88
5435,3.0
5436,28.62
5437,92.75
5438,85.75
5439,87.62
5440,33.25
5441,78.12
5442,1.25
5443,44.0
5444,8.75
5445,32.25
5446,69.88
5447,40.12
5448,3.5
5449,98.5
5450,30.75
5451,72.5
5452,49.38
5453,27.25
5454,69.75
5455,36.0
5456,56.75
5457,77.75
5458,80.75
5459,51.62
5460,98.62
5461,13.0
5462,6.5
5463,48.25
5464,83.25
5465,76.88
5466,9.75
5467,13.75
5468,5.88
5469,46.38
5470,43.38
5471,37.12
5472,29.12
5473,4.62
5474,31.88
5475,64.25
5476,97.12
5477,57.12
5478,66.62
5479,88.25
5480,35.0
5481,47.25
5482,72.88
5483,62.12
5484,65.62
5485,93.62
5486,22.75
5487,33.12
5488,31.5
5489,87.75
5490,14.12
5491,13.75
5492,47.38
5493,50.0
5494,3.12
5495,17.88
5496,95.0
5497,8.88
5498,35.38
5499,95.0
5500,50.0
5501,27.25
5502,37.12
5503,24.75
5504,77.0
5505,46.0
5506,88.0
5507,73.88
5508,86.38
5509,5.12
5510,71.0
5511,36.12
5512,61.88
5513,85.0
5514,36.0
5515,31.38
5516,81.75
5517,93.0
5518,37.62
5519,55.75
5520,92.62
5521,39.88
5522,3.38
5523,34.75
5524,21.88
5525,49.75
5526,60.62
5527,29.25
5528,82.0
5529,16.75
5530,46.12
5531,65.38
5532,88.0
5533,21.62
5534,6.62
5535,95.5
5536,24.25
5537,31.75
5538,78.12
5539,46.25
5540,32.0
5541,29.62
5542,73.88
5543,12.0
5544,47.88
5545,96.5
5546,48.88
5547,99.0
5548,10.5
5549,82.88
5550,91.38
5551,53.12
5552,0.5
5553,64.62
5554,90.75
5555,32.38
5556,9.75
5557,70.0
5558,54.5
5559,18.12
5560,73.75
5561,65.25
5562,98.0
5563,51.5
5564,68.88
5565,43.75
5566,6.5
5567,44.75
5568,23.75
5569,23.75
5570,85.5
5571,29.75
5572,71.88
5573,84.5
5574,6.75
5575,22.12
5576,84.62
5577,95.5
5578,74.62
5579,21.62
5580,33.0
5581,67.62
5582,39.25
5583,12.62
5584,19.75
5585,24.62
5586,97.25
5587,90.5
5588,5.88
5589,56.12
5590,45.25
5591,83.5
5592,44.12
5593,15.5
5594,67.38
5595,33.0
5596,6.88
5597,58.5
5598,15.12
5599,13.88
5600,39.0
5601,30.62
5602,52.38
5603,80.88
5604,58.12
5605,57.62
5606,46.0
5607,19.88
5608,85.12
5609,60.25
5610,20.62
5611,7.88
5612,15.88
5613,62.25
5614,74.25
5615,29.25
5616,93.88
5617,36.0
5618,36.75
5619,34.75
5620,32.25
5621,36.0
5622,50.5
5623,84.25
5624,93.62
5625,55.25
5626,31.62
5627,96.25
5628,69.88
5629,28.62
5630,67.75
5631,35.5
5632,29.25
5633,69.88
5634,30.75
5635,74.0
5636,9.75
5637,36.38
5638,57.5
5639,65.88
5640,68.0
5641,48.12
5642,90.62
5643,63.75
5644,44.75
5645,76.0
5646,37.88
5647,77.5
5648,84.0
5649,30.62
5650,96.0
5651,8.62
5652,81.75
5653,26.25
5654,72.88
5655,99.62
5656,62.38
5657,61.38
5658,49.0
5659,61.62
5660,98.5
5661,85.12
5662,29.88
5663,29.75
5664,17.5
5665,28.38
5666,33.12
5667,82.88
5668,62.75
5669,55.5
5670,55.12
5671,42.75
5672,48.88
5673,29.25
5674,51.5
5675,35.12
5676,81.38
5677,77.75
5678,54.5
5679,68.0
5680,92.38
5681,20.12
5682,58.12
5683,46.5
5684,12.38
5685,76.0
5686,59.62
5687,57.5
5688,34.12
5689,5.0
5690,61.38
5691,59.0
5692,8.25
5693,98.88
5694,69.75
5695,60.25
5696,42.0
5697,45.5
5698,8.62
5699,34.12
5700,5.88
5701,44.88
5702,90.0
5703,59.62
5704,3.25
5705,48.0
5706,77.0
5707,35.12
5708,21.62
5709,32.38
5710,81.75
5711,96.75
5712,7.5
5713,48.62
5714,55.12
5715,14.25
5716,22.12
5717,75.25
5718,85.12
5719,48.12
5720,59.62
5721,56.62
5722,21.25
5723,12.25
5724,94.12
5725,42.12
5726,33.5
5727,84.0
5728,44.12
5729,25.88
5730,23.88
5731,53.0
5732,43.0
5733,55.0
5734,4.0
5735,10.5
5736,35.75
5737,25.0
5738,31.38
5739,49.62
5740,1.0
5741,29.5
5742,1.62
5743,73.5
5744,39.62
5745,64.38
5746,59.25
5747,62.62
5748,3.38
5749,53.5
5750,15.25
5751,37.25
5752,32.38
5753,28.62
5754,91.88
5755,4.88
5756,88.12
5757,24.62
5758,59.75
5759,28.0
5760,72.88
5761,7.25
5762,97.88
5763,17.25
5764,86.38
5765,1.75
5766,44.62
5767,8.38
5768,24.12
5769,17.0
5770,76.0
5771,52.38
5772,10.12
5773,35.0
5774,47.5
5775,79.0
5776,22.0
5777,28.0
5778,90.25
5779,25.0
5780,99.62
5781,11.88
5782,77.88
5783,20.75
5784,18.38
5785,21.12
5786,11.62
5787,54.5
5788,87.38
5789,58.75
5790,41.12
5791,90.0
5792,55.62
5793,15.25
5794,89.38
5795,56.25
5796,97.75
5797,35.12
5798,38.0
5799,98.5
5800,90.0
5801,87.25
5802,54.75
5803,47.38
5804,3.38
5805,38.12
5806,22.25
5807,94.5
5808,55.5
5809,66.38
5810,25.88
5811,16.12
5812,28.25
5813,37.62
5814,78.12
5815,23.5
5816,80.5
5817,97.75
5818,7.88
5819,71.5
5820,8.0
5821,25.25
5822,48.12
5823,62.75
5824,54.62
5825,84.62
5826,0.25
5827,75.0
5828,82.88
5829,37.88
5830,69.12
5831,91.38
5832,96.75
5833,1.5
5834,53.12
5835,78.0
5836,47.88
5837,32.62
5838,80.38
5839,60.38
5840,56.88
5841,24.88
5842,49.0
5843,68.38
5844,16.88
5845,67.75
5846,57.0
5847,0.25
5848,37.75
5849,83.12
5850,5.88
5851,44.25
5852,90.25
5853,63.25
5854,20.75
5855,29.62
5856,18.25
5857,16.38
5858,12.75
5859,80.88
5860,7.88
5861,17.62
5862,78.62
5863,86.75
5864,40.88
5865,86.75
5866,99.62
5867,22.5
5868,17.62
5869,59.0
5870,97.5
5871,48.0
5872,28.75
5873,87.38
5874,90.75
5875,18.25
5876,67.12
5877,81.75
5878,66.38
5879,87.75
5880,92.75
5881,62.75
5882,41.12
5883,89.5
5884,1.5
5885,61.25
5886,39.5
5887,78.25
5888,24.62
5889,60.62
5890,23.62
5891,89.38
5892,83.12
5893,91.0
5894,34.88
5895,79.88
5896,47.12
5897,87.75
5898,41.25
5899,60.62
5900,51.75
5901,9.75
5902,89.12
5903,20.38
5904,56.0
5905,99.0
5906,61.62
5907,60.75
5908,57.5
5909,19.5
5910,96.5
5911,48.5
5912,30.88
5913,94.5
5914,99.12
5915,44.62
5916,21.62
5917,82.5
5918,39.75
5919,75.62
5920,82.75
5921,64.12
5922,56.88
5923,80.0
5924,28.0
5925,60.12
5926,23.75
5927,65.62
5928,25.0
5929,74.88
5930,37.25
5931,45.12
5932,94.38
5933,80.25
5934,14.0
5935,6.88
5936,82.25
5937,60.88
5938,65.62
5939,7.12
5940,65.12
5941,68.12
5942,58.5
5943,86.38
5944,27.0
5945,43.75
5946,51.0
5947,13.88
5948,26.25
5949,73.0
5950,34.38
5951,30.38
5952,88.25
5953,70.25
5954,18.75
5955,42.25
5956,51.62
5957,30.88
5958,29.38
5959,61.25
5960,88.25
5961,44.25
5962,6.0
5963,63.62
5964,78.88
5965,45.38
5966,4.88
5967,18.12
5968,37.88
5969,5.12
5970,80.0
5971,96.25
5972,48.0
5973,90.0
5974,92.0
5975,64.62
5976,3.88
5977,86.0
5978,58.62
5979,79.88
5980,84.75
5981,89.0
5982,43.75
5983,98.62
5984,61.38
5985,21.88
5986,3.75
5987,74.12
5988,11.0
5989,97.0
5990,29.0
5991,87.5
5992,0.88
5993,53.38
5994,48.12
5995,55.62
5996,18.88
5997,67.25
5998,65.0
5999,13.25
6000,97.75
6001,36.38
6002,46.75
6003,37.5
6004,21.12
6005,83.25
6006,21.25
6007,33.62
6008,43.75
6009,55.25
6010,32.75
6011,75.25
6012,57.88
6013,57.5
6014,8.5
6015,32.12
6016,0.0
6017,9.12
6018,18.88
6019,33.75
6020,41.12
6021,47.88
6022,83.0
6023,70.0
6024,61.0
6025,78.0
6026,9.12
6027,29.62
6028,11.12
6029,99.5
6030,41.75
6031,83.62
6032,34.5
6033,31.12
6034,85.38
6035,29.25
6036,42.5
6037,2.25
6038,83.88
6039,48.38
6040,74.12
6041,40.25
6042,70.5
6043,48.0
6044,64.88
6045,64.25
6046,81.5
6047,90.12
6048,47.0
6049,37.25
6050,59.0
6051,3.12
6052,28.12
6053,18.25
6054,29.0
6055,61.12
6056,73.88
6057,30.12
6058,51.5
6059,60.75
6060,36.62
6061,47.0
6062,17.25
6063,96.5
6064,63.12
6065,54.12
6066,32.5
6067,78.88
6068,94.38
6069,89.25
6070,97.0
6071,49.0
6072,8.75
6073,82.75
6074,26.88
6075,58.25
6076,3.5
6077,61.62
6078,48.5
6079,54.5
6080,71.62
6081,86.12
6082,76.12
6083,48.62
6084,8.62
6085,4.12
6086,49.12
6087,19.75
6088,72.12
6089,99.75
6090,15.5
6091,32.62
6092,35.5
6093,15.25
6094,62.75
6095,19.75
6096,62.62
6097,45.0
6098,55.75
6099,86.0
6100,93.5
6101,66.5
6102,95.12
6103,69.38
6104,83.88
6105,67.5
6106,99.0
6107,70.88
6108,96.25
6109,81.0
6110,86.88
6111,10.88
6112,23.5
6113,52.5
6114,75.5
6115,75.12
6116,60.62
6117,62.25
6118,95.5
6119,8.38
6120,2.62
6121,42.25
6122,40.88
6123,51.0
6124,40.75
6125,56.0
6126,41.25
6127,0.5
6128,65.62
6129,57.88
6130,7.62
6131,49.75
6132,59.5
6133,41.0
6134,55.62
6135,95.75
6136,12.75
6137,52.75
6138,52.25
6139,69.0
